Sample;Package;Version;Model;Rank;QC;Drug A;Drug B;Synergy Score;Median (syn);MAD (syn);Mean (syn);SEM (syn);SD (syn);Median/MAD (syn);Mean/SD (syn);Maximum (syn);Antagonism Score;Median (ant);MAD (ant);Mean (ant);SEM (ant);SD (ant);Median/MAD (ant);Mean/SD (ant);Maximum (ant);EC50 (Drug A);EC50 (Drug B);bayesfactor;observation noise;kernel length scale;kernel amplitude;divergent;max_treedepth
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;50;PASS;Alpelisib (BYL719);Trametinib (GSK1120212);4,69376594917641;4,69376594917641;2,32100196912012;4,73572689540093;0,0945366958742927;2,37990330262927;2,02230157993179;1,9898832869072;13,9293553680513;1,23503707636979;1,23503707636979;1,0993596274125;1,52636099508428;0,0337356567974603;1,27535437229739;1,12341498229894;1,19681323735515;10,8590901006689;18529,4146340156;46,514523642845;7,46557256345613;0,0550025442559546;5,39694922460616;0,691887712582245;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;51;PASS;Idasanutlin (RG-7388);Paclitaxel (NSC 125973);4,67859982465333;4,67859982465333;3,21532179498014;4,83902308979213;0,0823174186001731;2,89424319329502;1,45509535995984;1,67194909732727;14,6668813429669;9,09676189318836e-05;9,09676189318836e-05;0,000118514673319544;0,184484781728081;0,0110175085666871;0,455528661459535;0,767564187487682;0,404990502983902;6,03350700520565;12792,2740528316;11,7693691072241;2,83724226367985;0,0607030295870453;18,2830923956196;0,236545913923636;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;52;PASS;Gedatolisib (PKI-587);Niraparib (MK-4827);4,65658286883302;4,65658286883302;2,89219754596762;4,81489630974807;0,0734812786002952;2,76445427275472;1,61005007259112;1,74171857243702;16,564592349953;0,0347899424959159;0,0347899424959159;0,0515567343267615;0,296376064526596;0,0137342480948626;0,558395710921591;0,674789490649674;0,530763504679234;6,54098800953893;1629,64059559489;6619,65969497462;4,76936221802624;0,0561942274312515;8,45011841007538;0,399200462994643;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;53;PASS;Adavosertib (MK-1775);Trametinib (GSK1120212);4,60628681303495;4,60628681303495;2,88470965067575;4,59409508857082;0,0955513579677302;2,77112083436239;1,59679391371535;1,6578493442186;13,6180775053879;0,696239332395028;0,696239332395028;1,03212843425958;1,40321657348527;0,068868519554435;1,76592797983557;0,674566564862141;0,794605776400872;12,822669945102;900,659395674751;80,1616699162097;5,47800010156165;0,0742115511679803;9,7593457888628;0,547340266156852;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;54;PASS;Abemaciclib (LY2835219);Niraparib (MK-4827);4,51586800024184;4,51586800024184;5,58249918383549;4,7300056143874;0,444747267635828;4,0918089909427;0,808933033670268;1,15597431457199;18,5306153316971;2,66968061833694;2,66968061833694;3,42649383549858;3,39365158259679;1,60214876044039;3,11530833822887;0,779128971626615;1,08934693267831;15,2754610845101;8706,11715506067;10680,0591218395;0,0158973416927466;0,0710315715136754;12,6533033899305;1,59804923656103;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;55;PASS;Afatinib (BIBW2992);Paclitaxel (NSC 125973);4,42898543001083;4,42898543001083;3,36454790315736;4,57184413627477;0,0844199803346678;2,98065209890901;1,31636866452535;1,53384289084783;15,5472079461382;0,112371051119772;0,112371051119772;0,166572318791058;0,63529365937212;0,0327869677862769;1,08074222723989;0,674608193818361;0,587830884515908;9,63912468529413;2900,15902629057;11,7673494543845;3,18507530613295;0,0937799558550113;15,6060965602455;0,431344305433387;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;56;PASS;Everolimus (RAD001);Paclitaxel (NSC 125973);4,36459497440082;4,36459497440082;3,55856878793351;4,55164018837216;0,094064406455104;3,15277545970471;1,22650291015883;1,44369457182969;15,6429298589958;0,0701255127358263;0,0701255127358263;0,103941097420588;0,4890698624001;0,0269205295027161;0,914000105549555;0,674665887469614;0,535087315012989;8,38698238976328;234,706144054325;11,2405181584055;2,53079509910697;0,0717167379268245;14,2800334789109;0,260339569629749;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;57;PASS;Carboplatin (NSC 241240);Panobinostat (LBH589);4,28868677922121;4,28868677922121;3,53701627330757;4,63146427213178;0,091060219267959;3,23085826399667;1,21251542199175;1,43351136656265;15,7015916454525;0,040419624330392;0,040419624330392;0,0599025386577136;0,333743782801074;0,0154906677189609;0,624257852287358;0,674756449995416;0,53462488549915;6,46078347231315;69423,486953932;179,046225478491;3,56999618656482;0,0887401580625097;21,9580298036737;0,460835870376478;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;58;PASS;TNKS1/2 inhibitor (OM-153);Trametinib (GSK1120212);4,27404696862265;4,27404696862265;2,81132237274198;4,44512549282362;0,0740933668614951;2,71058984387785;1,5202977111636;1,63991242981386;14,5435250122685;9,05540317756342e-05;9,05540317756342e-05;0,000119076115593528;0,216513282173263;0,0136635694239227;0,523388956292934;0,760471832023346;0,413675679568759;5,57829507020556;1099,16148987889;89,6720350101749;3,64178334836273;0,0581550585787922;22,9592499705013;0,310615346330818;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;59;PASS;MK-2206 2HCl;Niraparib (MK-4827);4,16073318476665;4,16073318476665;3,5709289738408;4,31652585842245;0,120559574010696;3,22232994778229;1,16516828400859;1,33957037879281;19,6061921702559;0,441135584948468;0,441135584948468;0,653886601244465;0,916770960425568;0,0302154196554167;1,23744739707311;0,674636219963686;0,740856510421352;10,1443417925528;11985,0112313427;9210,56068974351;3,85241290100402;0,0762668769947154;11,955177340695;0,719722042123744;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;60;PASS;Defactinib (VS-6063, PF-04554878);Niraparib (MK-4827);4,1460647057365;4,1460647057365;5,66451766707468;5,08613722003378;0,212455232982642;4,6152704812577;0,731936053414702;1,10202825492439;24,4700935291109;0,788241737974685;0,788241737974685;1,16853134140074;1,55073501012685;0,0553023807269875;2,00164594077128;0,674557634911018;0,774729925278049;14,1996897890457;18607,4131269186;7848,86410549523;2,15519440170278;0,0993472271865272;8,24028529325379;0,869355888324546;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;61;PASS;MK-2206 2HCl;Niraparib (MK-4827);4,08652446480762;4,08652446480762;4,58772525631411;4,60904408992608;0,146939389065108;3,82468180146702;0,890751785796961;1,20508267344191;23,5132845564138;0,254517365922558;0,254517365922558;0,37728660843701;0,777853608850064;0,0299881589356371;1,20421313622408;0,674599522567075;0,645943467523613;9,51946624931778;12606,7825388055;10591,5054608664;3,26858178391125;0,0829761230250913;11,604419852604;0,712885240961074;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;62;PASS;Carboplatin (NSC 241240);Paclitaxel (NSC 125973);4,01930449968418;4,01930449968418;3,22238403272087;4,20411920126609;0,0807295690195008;2,87040281973208;1,24730772585489;1,46464675814035;14,6545783705765;0,06296161043467;0,06296161043467;0,0933221027956416;0,462909164420105;0,0242090782110664;0,850326097530831;0,674669864357262;0,54439016486063;7,45821562710758;235676,397850046;14,779107420955;2,780158397996;0,0861288288376346;16,474521913873;0,337458666121506;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;63;PASS;Niraparib (MK-4827);Temsirolimus (CCI-779);3,95238284401844;3,95238284401844;3,0216305879234;4,01650835065288;0,132686915005997;2,71460650999589;1,30802979683056;1,47959549799466;14,0993563014851;0,853755910353733;0,853755910353733;1,08253653185529;1,13506149475026;0,038065344987727;1,09385493775806;0,788662447160589;1,03767095212521;7,07988690520892;9789,70494819412;119,687453573623;3,41759322663718;0,0530966983375332;14,099970050401;0,345242162542513;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;64;PASS;Navitoclax (ABT-263);Trametinib (GSK1120212);3,94086990154827;3,94086990154827;2,95414880497933;4,07646144861584;0,0938865896657519;2,7778219820879;1,3340119816936;1,46750711205455;14,9878744602688;0,614304603304087;0,614304603304087;0,910625611260496;1,15078957384705;0,0388924267396063;1,40084137630558;0,674596228908784;0,821498845845071;12,399908040461;39604,0708848049;121,533584299753;3,76101211416276;0,067476628795763;10,3671401675086;0,479063424063737;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;65;PASS;MK-2206 2HCl;Paclitaxel (NSC 125973);3,93791014527399;3,93791014527399;3,84599399232857;4,44875534359081;1,35511312384267;3,52925327791063;1,02389919306394;1,26053942871959;17,1126955206091;0,232875071262485;0,232875071262485;0,34519399110592;0,697025206826371;0,0294246323481908;1,09267854658964;0,674620871923082;0,637905090204117;9,88568793354485;7070,3889452259;9,81653724110875;2,35268974920632;0,091350012634861;15,5630189201008;0,257750762725523;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;66;PASS;Paclitaxel (NSC 125973);Vinorelbine ditartrate (Navelbine);3,91666420788299;3,91666420788299;2,09394968237397;3,95229434110468;0,12673622008161;2,13227716171441;1,87046720408418;1,85355879536598;12,2960244873479;6,6751209355489;6,6751209355489;3,28403716273508;6,302182102445;0,293178613500261;3,60255924269827;2,03259604102336;1,74936251644394;17,2855900784824;13,2627259370923;230,873539491046;8,99709370854174;0,0719388967906278;8,05234115922565;1,18161213137247;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;67;PASS;Trametinib (GSK1120212);Volasertib (BI 6727);3,85223711052063;3,85223711052063;3,17958756140959;3,89140859920196;0,138813325522113;2,86015547993336;1,21155245330399;1,36056144479672;17,0551270906389;4,59158185632067;4,59158185632067;2,42029609736924;4,71905441706708;0,0811911683106665;2,57088252788357;1,89711575427136;1,83557761425683;20,7278529624017;61,4202741707045;296,774975497446;11,5445605431897;0,0635076249129899;2,51143179549046;1,06053841281151;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;68;PASS;AZD8055;Paclitaxel (NSC 125973);3,82079458139188;3,82079458139188;2,03615687501893;3,80661823524776;0,0976469824227007;2,00376458708377;1,87647358033568;1,89973567126899;12,1151482027006;5,43176145617263;5,43176145617263;2,36633712997273;5,39420463366982;0,121945880984912;2,45393217029062;2,29543009209141;2,19818815653367;14,0778120893514;189,186679799798;8,89652656652423;18,3283698679783;0,0640922808283226;3,72098996030791;0,645674699418817;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;69;PASS;Dabrafenib ;Trametinib (GSK1120212);3,8089945496016;3,8089945496016;3,27769282523409;4,00135340723962;0,114696766728386;2,91416699536681;1,16209625266808;1,37307320989531;14,5908691232143;0,792568330328856;0,792568330328856;1,05763914457829;1,14639071176206;0,0330660201986884;1,21248135510742;0,749374996558849;0,945491414719934;7,71537563295682;490,950986082693;56,7522921874277;2,71728598090682;0,0589785610490549;6,60241654314892;0,497844554152171;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;70;PASS;Temsirolimus (CCI-779);Trametinib (GSK1120212);3,75978531591609;3,75978531591609;3,77219910340257;4,21204694437608;0,256300272135393;3,34187365782136;0,996709137787747;1,26038618714113;20,0404552419883;0,417900270199151;0,417900270199151;0,619497046741172;0,966053530892168;0,0869470359630945;1,29158747766024;0,674579923177182;0,747958266552889;7,94416009763907;649,269727539206;113,291174617109;2,12148889204281;0,054765444151293;20,0166197526589;0,26123508367007;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;71;PASS;Paclitaxel (NSC 125973);Pictilisib (GDC-0941);3,75106800910748;3,75106800910748;3,87572815381185;4,14209885204899;0,11037239095556;3,31280870500586;0,967835684094156;1,25033070869005;16,5867689023244;0,293013462571249;0,293013462571249;0,434361220720597;0,831960359884226;0,034017403952668;1,20319035784862;0,674584766303828;0,691461957334685;11,3585401451583;9,51832820661476;2808,15392565647;2,37725634032026;0,0906217956960536;17,4197582166195;0,274933161310281;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;72;PASS;Adavosertib (MK-1775);Niraparib (MK-4827);3,71145686933256;3,71145686933256;3,99433137874684;4,23662593436271;0,0913567045842899;3,51064105717493;0,929181011140085;1,20679883039809;19,4748849461581;0,0085528166130736;0,0085528166130736;0,0126706335385337;0,38502408149154;0,0219438545279261;0,826140109291271;0,675010968241086;0,466051795768449;10,0445321306516;947,828964544414;9931,08017638502;2,06284051251422;0,095226684890987;23,9855239410377;0,389181941352757;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;73;PASS;Lapatinib Ditosylate (Tykerb);Paclitaxel (NSC 125973);3,70293196263781;3,70293196263781;3,7455380813016;4,17802371253348;0,0920685655797944;3,28108189610064;0,988624833671698;1,27337022070083;15,5865285037891;0,167975095871307;0,167975095871307;0,248977245418962;0,53401293525776;0,0229485559145419;0,860353803321034;0,674660431673783;0,620689922211569;8,07757638497364;7759,14844342031;11,865827625745;1,84199493542403;0,0796049491075031;15,6807017328926;0,25909858074537;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;74;PASS;Paclitaxel (NSC 125973);Trametinib (GSK1120212);3,69408888463503;3,69408888463503;3,14951752680451;3,90528729006866;0,0925789818428635;2,79847920277987;1,1729062795161;1,39550587707593;14,9357599561057;0,0796127539070109;0,0796127539070109;0,118003950536772;0,453996801774091;0,0223096777705324;0,776333568550892;0,674661768058369;0,58479604665495;5,88227942751307;12,2823029588049;56,585604980979;2,0064183071257;0,0655089415561699;26,8283651927951;0,230240380354691;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;75;PASS;Flunarizine 2HCl;Paclitaxel (NSC 125973);3,68587358954883;3,68587358954883;3,79966626709423;4,15408217626289;0,103488296072358;3,36721435234497;0,970051928367798;1,23368790647338;20,1822857781698;0,00266119157053646;0,00266119157053646;0,0039388614015445;0,324314129324863;0,0164740538282069;0,704205372749068;0,675624577572836;0,460539129457092;7,86036552371712;8463,40623999109;9,29608427405997;1,79230781175169;0,0786990145146083;65,1095925748983;0,216930233828044;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;76;PASS;Temsirolimus (CCI-779);Trametinib (GSK1120212);3,64475694737959;3,64475694737959;3,19207165701349;4,01581071232564;0,105042071993024;2,92034965514973;1,1418155163815;1,37511424207496;16,2157712765453;0,20748520426187;0,20748520426187;0,307574677144173;0,662378028009505;0,0358066666240301;0,970276224303688;0,674584807138117;0,682669544422627;6,22727785106894;31,2283159477319;55,3077119893003;2,20759932008737;0,0592687064381453;19,3732061684446;0,235673289774208;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;77;PASS;Navitoclax (ABT-263);Trametinib (GSK1120212);3,6074536443889;3,6074536443889;1,77182219468433;3,69435573905362;0,0576013292074209;1,90169595314456;2,03601335123336;1,94266557205448;14,1183852607493;2,10632063989019;2,10632063989019;2,17286636163164;2,52667437281127;0,0582813390298149;2,0932308115724;0,969374222494072;1,20706916735726;12,2493903973398;16971,0916827364;77,3295423981119;10,0770888549881;0,0621589729042495;4,78928002156074;0,739065176330195;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;78;PASS;Olaparib (AZD2281);Defactinib (VS-6063, PF-04554878);3,59061574274942;3,59061574274942;5,32331641380469;6,20344330536885;0,587086823880784;6,40051740116995;0,674507292754205;0,969213636162668;26,6667568354032;0,288015812507798;0,288015812507798;0,426935531431955;0,945097388396549;0,0473776158829518;1,5290730327808;0,674611952633187;0,618085185033825;16,5379617207737;11836,9071517345;32039,4560683255;2,82432222417015;0,0942709452202746;15,6550555197127;1,37937650835244;5;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;79;PASS;Tamoxifen (ICI 46474);Trametinib (GSK1120212);3,5271998036279;3,5271998036279;3,04387945277027;3,7556451903232;0,0840655519429634;2,72538293965769;1,15878432715781;1,37802698667978;14,4807380148849;0,00108404893212617;0,00108404893212617;0,00160348943716955;0,233284324806011;0,0135899597358112;0,517892854331185;0,676056172867413;0,450449012484018;5,41615402354329;32185,2787907804;68,2894363542639;2,12326544327405;0,0614803717347795;27,5947135444737;0,228823299829493;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;80;PASS;Selpercatinib (LOXO-292);Trametinib (GSK1120212);3,50232582411215;3,50232582411215;3,04037277228262;3,85256227278409;0,0906838248719067;2,7524212642522;1,1519396095245;1,39970133181507;13,7010253840532;0,058844355997468;0,058844355997468;0,0872152262784934;0,300862306793731;0,0129202123546706;0,51673556288837;0,674702784231365;0,582236502384347;4,66735606381086;26193,0430862825;65,6188257669538;2,11209774241211;0,0546679420928435;13,2010213964842;0,245507598768768;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;81;PASS;Temsirolimus (CCI-779);Trametinib (GSK1120212);3,47891114016765;3,47891114016765;2,31856107176861;3,50368083361226;0,0961875210964938;2,18788151349844;1,50046129150005;1,60140471512557;12,6788713133416;1,51824227775057;1,51824227775057;1,57291785748344;1,76989736164972;0,0574826721980346;1,5163283920811;0,96523939284385;1,1672256292851;8,63929999660013;13,487954698854;15,9149943539464;3,13936961171186;0,0583376262968473;5,18559436299457;0,26690966111155;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;82;PASS;Crizotinib (PF-02341066);Olaparib (AZD2281);3,42496503357531;3,42496503357531;2,56361661636905;3,47772646345675;0,0678574115246987;2,35401218627448;1,33598955932273;1,47736526921907;12,9542202356194;0,0419934812181936;0,0419934812181936;0,0622438811092186;0,4418560306452;0,0207819231292586;0,77458867555151;0,674660391830454;0,570439569531011;6,46179195378244;7732,60952584241;60458,0217467567;2,25285376533894;0,0640151653140911;12,4046464807476;0,47206829272768;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;83;PASS;Adavosertib (MK-1775);Trametinib (GSK1120212);3,37494821213222;3,37494821213222;2,69606782454816;3,64471371376403;0,0688519031066969;2,5357109372467;1,25180389803355;1,43735538663265;13,9613855185763;0,00663339791755992;0,00663339791755992;0,00982716371470409;0,315089396231236;0,0164674889995918;0,650554658488494;0,675006350777953;0,484339620230094;5,76983821357142;998,514744680422;60,8727044180661;2,81325453723134;0,0686166048651881;28,5286641128869;0,304408681669168;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;84;PASS;Paclitaxel (NSC 125973);Panobinostat (LBH589);3,35415865909003;3,35415865909003;3,01379696619959;3,68742938271145;0,0778300248199141;2,69419052225615;1,11293451307692;1,36866199034773;13,4092683894744;0,184633022722396;0,184633022722396;0,273682134446347;0,679533879681876;0,0264732551375859;1,06457563635224;0,674625777440331;0,638314325894486;8,02603362617514;13,3881172245456;198,635756230869;3,05881745913305;0,0850629235238467;12,4841302067973;0,379708537654714;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;85;PASS;Paclitaxel (NSC 125973);Temsirolimus (CCI-779);3,26057594808998;3,26057594808998;3,1606751341119;3,71437835780006;0,0776007096700083;2,82444884013912;1,03160742871037;1,31508359487873;14,118929216588;0,177290347595565;0,177290347595565;0,262786431738301;0,592787505407047;0,02238020784428;0,921963474951237;0,674655637366092;0,642962027794431;7,46542105275208;13,846310331214;268,272405198287;1,77387121235035;0,0717931842557208;58,083795492351;0,247602263746465;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;86;PASS;LJH-685;Paclitaxel (NSC 125973);3,25895867358535;3,25895867358535;3,26381551123538;3,68142320027259;0,0895779757404868;2,89746529756211;0,998511914158961;1,27056936554536;15,0606568049467;0,0138020297275776;0,0138020297275776;0,0204519461694936;0,316155458028604;0,0155207929303926;0,644657223919582;0,674851655348327;0,490424129751229;5,77888315440859;39277,7180445788;13,1354435306285;1,79888357847368;0,0630601214264197;20,8020973754285;0,214130019308216;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;87;PASS;Carboplatin (NSC 241240);Panobinostat (LBH589);3,15509015889055;3,15509015889055;3,55169078506968;3,68997140008753;0,103553131074066;3,12021475265096;0,888334697421768;1,18260580331418;16,5514749731748;0,188782211975775;0,188782211975775;0,27983923546332;0,653947132723021;0,0277349595301845;1,01244954674094;0,674609518794658;0,645905897067232;8,84119544445831;23886,3821456731;102,744261355035;1,73970285174259;0,0950487699465701;12,4938487234314;0,417849570905917;0;0
