Sample;Destination.Plate.Barcode;Plate.Number;Dispensing.Set;Combination.ID;Drug;CAS.number;Drug.Concentration;Unit;Transfer.Volume;Source.Plate.Barcode;Source.Well;Destination.Well;CPS
OVCAR-8 R2;PID3-0726B2;2;B;3213;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;R39;2834960
OVCAR-8 R2;PID3-0726B2;2;B;3434;DMSO;67-68-5;0.2;%;5;C008;A14;R40;4298320
OVCAR-8 R2;PID3-0726B2;2;B;3434;Quinacrine;83-89-6;1250;nM;5;M006;J23;R40;4298320
OVCAR-8 R2;PID3-0726B2;2;B;2010;Ruxolitinib (INCB018424);941678-49-5;625;nM;5;M006;F10;R41;3878320
OVCAR-8 R2;PID3-0726B2;2;B;2010;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;R41;3878320
OVCAR-8 R2;PID3-0726B2;2;B;187;DMSO;67-68-5;0.2;%;5;C008;A1;R42;2315240
OVCAR-8 R2;PID3-0726B2;2;B;187;Dasatinib (BMS-354825);302962-49-8;1000;nM;5;M006;B8;R42;2315240
OVCAR-8 R2;PID3-0726B2;2;B;484;DMSO;67-68-5;0.2;%;5;C008;A15;R43;4361160
OVCAR-8 R2;PID3-0726B2;2;B;484;Temsirolimus (CCI-779);162635-04-3;0.1;nM;5;M006;G1;R43;4361160
OVCAR-8 R2;PID3-0726B2;2;B;1564;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;R44;3729520
OVCAR-8 R2;PID3-0726B2;2;B;1564;Entrektinib (RXDX-101);1108743-60-7;3333.333;nM;5;M006;B23;R44;3729520
OVCAR-8 R2;PID3-0726B2;2;B;2712;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;R45;1777080
OVCAR-8 R2;PID3-0726B2;2;B;2712;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;R45;1777080
OVCAR-8 R2;PID3-0726B2;2;B;3119;DMSO;67-68-5;0.1;%;5;C008;A19;R46;4233520
OVCAR-8 R2;PID3-0726B2;2;B;3119;H2O;7732-18-5;50;%;5;C008;C3;R46;4233520
OVCAR-8 R2;PID3-0726B2;2;B;117;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;R47;4120560
OVCAR-8 R2;PID3-0726B2;2;B;117;Crizotinib (PF-02341066);877399-52-5;625;nM;5;M006;B1;R47;4120560
OVCAR-8 R2;PID3-0726B2;2;B;3328;Defactinib (VS-6063, PF-04554878);1073154-85-4;20000;nM;10;M006;B12;S2;2985760
OVCAR-8 R2;PID3-0726B2;2;B;2030;Gedatolisib (PKI-587);1197160-78-3;100;nM;5;M006;I21;S3;2595120
OVCAR-8 R2;PID3-0726B2;2;B;2030;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;S3;2595120
OVCAR-8 R2;PID3-0726B2;2;B;1959;DMSO;67-68-5;0.2;%;5;C008;A6;S4;3767440
OVCAR-8 R2;PID3-0726B2;2;B;1959;Idasanutlin (RG-7388);1229705-06-9;1250;nM;5;M006;J3;S4;3767440
OVCAR-8 R2;PID3-0726B2;2;B;1229;Idasanutlin (RG-7388);1229705-06-9;1250;nM;5;M006;J3;S5;3882280
OVCAR-8 R2;PID3-0726B2;2;B;1229;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;S5;3882280
OVCAR-8 R2;PID3-0726B2;2;B;1007;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;S6;3974440
OVCAR-8 R2;PID3-0726B2;2;B;1007;Sorafenib (Nexavar);284461-73-0;500;nM;5;M006;F20;S6;3974440
OVCAR-8 R2;PID3-0726B2;2;B;850;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;S7;3173880
OVCAR-8 R2;PID3-0726B2;2;B;850;Binimetinib (MEK162);606143-89-9;1428.571;nM;5;M006;A7;S7;3173880
OVCAR-8 R2;PID3-0726B2;2;B;822;DMSO;67-68-5;0.2;%;5;C008;A7;S8;3434480
OVCAR-8 R2;PID3-0726B2;2;B;822;Selpercatinib (LOXO-292);2152628-33-4;10000;nM;5;M006;K1;S8;3434480
OVCAR-8 R2;PID3-0726B2;2;B;1909;Dasatinib (BMS-354825);302962-49-8;10;nM;5;M006;B10;S9;3181400
OVCAR-8 R2;PID3-0726B2;2;B;1909;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;S9;3181400
OVCAR-8 R2;PID3-0726B2;2;B;2352;Cucurbitacin I (JSI-124);2222-07-3;6000;nM;5;M006;I4;S10;1135680
OVCAR-8 R2;PID3-0726B2;2;B;2352;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;S10;1135680
OVCAR-8 R2;PID3-0726B2;2;B;1296;Binimetinib (MEK162);606143-89-9;4.164931;nM;5;M006;A10;S11;3532040
OVCAR-8 R2;PID3-0726B2;2;B;1296;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;S11;3532040
OVCAR-8 R2;PID3-0726B2;2;B;309;Abemaciclib (LY2835219);1231929-97-7;20000;nM;10;M006;G22;S12;636560
OVCAR-8 R2;PID3-0726B2;2;B;3125;DMSO;67-68-5;0.2;%;5;C008;A21;S13;3496240
OVCAR-8 R2;PID3-0726B2;2;B;3125;Everolimus (RAD001);159351-69-6;40;nM;5;M006;I10;S13;3496240
OVCAR-8 R2;PID3-0726B2;2;B;3101;Palbociclib;571190-30-2;625;nM;5;M006;E19;S14;3618320
OVCAR-8 R2;PID3-0726B2;2;B;3101;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;S14;3618320
OVCAR-8 R2;PID3-0726B2;2;B;2173;Vinorelbine ditartrate (Navelbine);125317-39-7;10;nM;5;M006;G20;S15;3335640
OVCAR-8 R2;PID3-0726B2;2;B;2173;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;S15;3335640
OVCAR-8 R2;PID3-0726B2;2;B;229;Volasertib (BI 6727);755038-65-4;1000;nM;5;M006;K22;S16;1971320
OVCAR-8 R2;PID3-0726B2;2;B;229;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;S16;1971320
OVCAR-8 R2;PID3-0726B2;2;B;237;DMSO;67-68-5;0.2;%;5;C008;A11;S17;3977200
OVCAR-8 R2;PID3-0726B2;2;B;237;Venetoclax (ABT-199);1257044-40-8;1250;nM;5;M006;G15;S17;3977200
OVCAR-8 R2;PID3-0726B2;2;B;1356;Vismodegib (GDC-0449);879085-55-9;2500;nM;5;M006;K18;S18;1634120
OVCAR-8 R2;PID3-0726B2;2;B;1356;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;S18;1634120
OVCAR-8 R2;PID3-0726B2;2;B;495;Temsirolimus (CCI-779);162635-04-3;2000;nM;10;M006;F21;S19;3384760
OVCAR-8 R2;PID3-0726B2;2;B;466;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;S20;785920
OVCAR-8 R2;PID3-0726B2;2;B;466;Flavopiridol (L86-8275) HCl;131740-09-5;833.3333;nM;5;M006;C9;S20;785920
OVCAR-8 R2;PID3-0726B2;2;B;958;Cucurbitacin I (JSI-124);2222-07-3;27.77778;nM;5;M006;I7;S21;4027240
OVCAR-8 R2;PID3-0726B2;2;B;958;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;S21;4027240
OVCAR-8 R2;PID3-0726B2;2;B;468;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;S22;3723800
OVCAR-8 R2;PID3-0726B2;2;B;468;Vismodegib (GDC-0449);879085-55-9;10000;nM;5;M006;K16;S22;3723800
OVCAR-8 R2;PID3-0726B2;2;B;1900;Afatinib (BIBW2992);850140-72-6;14000;nM;10;M006;A1;S23;748840
OVCAR-8 R2;PID3-0726B2;2;B;2569;Temsirolimus (CCI-779);162635-04-3;0.1;nM;5;M006;G1;S24;3625760
OVCAR-8 R2;PID3-0726B2;2;B;2569;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;S24;3625760
OVCAR-8 R2;PID3-0726B2;2;B;739;LJH-685;1627710-50-2;1250;nM;5;M006;J8;S25;3240000
OVCAR-8 R2;PID3-0726B2;2;B;739;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;S25;3240000
OVCAR-8 R2;PID3-0726B2;2;B;2727;MK-2206 2HCl;1032350-13-2;16;nM;5;M006;D13;S26;2491840
OVCAR-8 R2;PID3-0726B2;2;B;2727;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;S26;2491840
OVCAR-8 R2;PID3-0726B2;2;B;715;Flavopiridol (L86-8275) HCl;131740-09-5;30.8642;nM;5;M006;C12;S27;2967160
OVCAR-8 R2;PID3-0726B2;2;B;715;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;S27;2967160
OVCAR-8 R2;PID3-0726B2;2;B;2546;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;S28;887640
OVCAR-8 R2;PID3-0726B2;2;B;2546;Niclosamide (BAY2353);50-65-7;10000;nM;5;M006;D19;S28;887640
OVCAR-8 R2;PID3-0726B2;2;B;2835;Panobinostat (LBH589);404950-80-7;4000;nM;10;M006;E20;S29;744320
OVCAR-8 R2;PID3-0726B2;2;B;2001;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;S30;1206360
OVCAR-8 R2;PID3-0726B2;2;B;2001;Gemcitabine (LY-188011) HCl;122111-03-9;93.75;nM;5;M006;C21;S30;1206360
OVCAR-8 R2;PID3-0726B2;2;B;149;Pertuzumab (anti-HER2);380610-27-5;625;nM;5;M006;L21;S31;4152720
OVCAR-8 R2;PID3-0726B2;2;B;149;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;S31;4152720
OVCAR-8 R2;PID3-0726B2;2;B;411;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;S32;3739760
OVCAR-8 R2;PID3-0726B2;2;B;411;Navitoclax (ABT-263);923564-51-6;625;nM;5;M006;D18;S32;3739760
OVCAR-8 R2;PID3-0726B2;2;B;2706;Fludarabine (Fludara);21679-14-1;625;nM;5;M006;C17;S33;3533160
OVCAR-8 R2;PID3-0726B2;2;B;2706;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;S33;3533160
OVCAR-8 R2;PID3-0726B2;2;B;931;DMSO;67-68-5;0.2;%;5;C008;A10;S34;4198160
OVCAR-8 R2;PID3-0726B2;2;B;931;Entrektinib (RXDX-101);1108743-60-7;123.4568;nM;5;M006;C2;S34;4198160
OVCAR-8 R2;PID3-0726B2;2;B;3399;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;S35;3711120
OVCAR-8 R2;PID3-0726B2;2;B;3399;Afatinib (BIBW2992);850140-72-6;437.5;nM;5;M006;A5;S35;3711120
OVCAR-8 R2;PID3-0726B2;2;B;374;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;S36;4284680
OVCAR-8 R2;PID3-0726B2;2;B;374;AZD7762;860352-01-8;64;nM;5;M006;H21;S36;4284680
OVCAR-8 R2;PID3-0726B2;2;B;594;Vinorelbine ditartrate (Navelbine);125317-39-7;1;nM;5;M006;G21;S37;3926400
OVCAR-8 R2;PID3-0726B2;2;B;594;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;S37;3926400
OVCAR-8 R2;PID3-0726B2;2;B;38;Flunarizine 2HCl;30484-77-6;10000;nM;5;M006;I14;S38;3232080
OVCAR-8 R2;PID3-0726B2;2;B;38;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;S38;3232080
OVCAR-8 R2;PID3-0726B2;2;B;1966;Lapatinib Ditosylate (Tykerb);231277-92-2;4.164931;nM;5;M006;D3;S39;2711400
OVCAR-8 R2;PID3-0726B2;2;B;1966;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;S39;2711400
OVCAR-8 R2;PID3-0726B2;2;B;1707;Carboplatin (NSC 241240);41575-94-4;2500;nM;5;M006;L4;S40;3872240
OVCAR-8 R2;PID3-0726B2;2;B;1707;Sorafenib (Nexavar);284461-73-0;2000;nM;5;M006;F18;S40;3872240
OVCAR-8 R2;PID3-0726B2;2;B;2645;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;S41;3936760
OVCAR-8 R2;PID3-0726B2;2;B;2645;Metformin;657-24-9;10000;nM;5;M006;D4;S41;3936760
OVCAR-8 R2;PID3-0726B2;2;B;85;Quinacrine;83-89-6;5000;nM;5;M006;J21;S42;3644200
OVCAR-8 R2;PID3-0726B2;2;B;85;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;S42;3644200
OVCAR-8 R2;PID3-0726B2;2;B;2091;Vinorelbine ditartrate (Navelbine);125317-39-7;1;nM;5;M006;G21;S43;4287280
OVCAR-8 R2;PID3-0726B2;2;B;2091;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;S43;4287280
OVCAR-8 R2;PID3-0726B2;2;B;369;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;S44;4320080
OVCAR-8 R2;PID3-0726B2;2;B;369;Defactinib (VS-6063, PF-04554878);1073154-85-4;625;nM;5;M006;B16;S44;4320080
OVCAR-8 R2;PID3-0726B2;2;B;2821;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;S45;4340080
OVCAR-8 R2;PID3-0726B2;2;B;2821;Flavopiridol (L86-8275) HCl;131740-09-5;30.8642;nM;5;M006;C12;S45;4340080
OVCAR-8 R2;PID3-0726B2;2;B;735;Alpelisib (BYL719);1217486-61-7;12.8;nM;5;M006;H17;S46;2944040
OVCAR-8 R2;PID3-0726B2;2;B;735;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;S46;2944040
OVCAR-8 R2;PID3-0726B2;2;B;1476;Fludarabine (Fludara);21679-14-1;1250;nM;5;M006;C16;S47;2697360
OVCAR-8 R2;PID3-0726B2;2;B;1476;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;S47;2697360
OVCAR-8 R2;PID3-0726B2;2;B;3224;Temsirolimus (CCI-779);162635-04-3;1;nM;5;M006;F24;T2;3330560
OVCAR-8 R2;PID3-0726B2;2;B;3224;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;T2;3330560
OVCAR-8 R2;PID3-0726B2;2;B;514;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;T3;3760040
OVCAR-8 R2;PID3-0726B2;2;B;514;Cucurbitacin I (JSI-124);2222-07-3;4.62963;nM;5;M006;I8;T3;3760040
OVCAR-8 R2;PID3-0726B2;2;B;3252;DMSO;67-68-5;0.2;%;5;C008;A9;T4;3259640
OVCAR-8 R2;PID3-0726B2;2;B;3252;Erlotinib;183321-74-6;10000;nM;5;M006;C3;T4;3259640
OVCAR-8 R2;PID3-0726B2;2;B;1303;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;T5;3823000
OVCAR-8 R2;PID3-0726B2;2;B;1303;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;T5;3823000
OVCAR-8 R2;PID3-0726B2;2;B;843;Vismodegib (GDC-0449);879085-55-9;20000;nM;10;M006;K16;T6;3645040
OVCAR-8 R2;PID3-0726B2;2;B;3412;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;T7;3270040
OVCAR-8 R2;PID3-0726B2;2;B;3412;Everolimus (RAD001);159351-69-6;40;nM;5;M006;I10;T7;3270040
OVCAR-8 R2;PID3-0726B2;2;B;3010;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;T8;3851760
OVCAR-8 R2;PID3-0726B2;2;B;3010;Ruxolitinib (INCB018424);941678-49-5;5000;nM;5;M006;F7;T8;3851760
OVCAR-8 R2;PID3-0726B2;2;B;1629;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;T9;2257800
OVCAR-8 R2;PID3-0726B2;2;B;1629;Mebendalzole;31431-39-7;900;nM;5;M006;L13;T9;2257800
OVCAR-8 R2;PID3-0726B2;2;B;2082;DMSO;67-68-5;0.2;%;5;C008;A10;T10;2212080
OVCAR-8 R2;PID3-0726B2;2;B;2082;Dasatinib (BMS-354825);302962-49-8;1000;nM;5;M006;B8;T10;2212080
OVCAR-8 R2;PID3-0726B2;2;B;3179;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;T11;2007680
OVCAR-8 R2;PID3-0726B2;2;B;3179;Niclosamide (BAY2353);50-65-7;2500;nM;5;M006;D20;T11;2007680
OVCAR-8 R2;PID3-0726B2;2;B;513;DMSO;67-68-5;0.2;%;5;C008;A20;T12;3804040
OVCAR-8 R2;PID3-0726B2;2;B;513;Tamoxifen (ICI 46474);10540-29-1;2500;nM;5;M006;K13;T12;3804040
OVCAR-8 R2;PID3-0726B2;2;B;2943;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;T13;3466640
OVCAR-8 R2;PID3-0726B2;2;B;2943;Idasanutlin (RG-7388);1229705-06-9;5000;nM;5;M006;J1;T13;3466640
OVCAR-8 R2;PID3-0726B2;2;B;1797;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;T14;1807160
OVCAR-8 R2;PID3-0726B2;2;B;1797;Volasertib (BI 6727);755038-65-4;1000;nM;5;M006;K22;T14;1807160
OVCAR-8 R2;PID3-0726B2;2;B;1175;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;T15;757560
OVCAR-8 R2;PID3-0726B2;2;B;1175;Niclosamide (BAY2353);50-65-7;10000;nM;5;M006;D19;T15;757560
OVCAR-8 R2;PID3-0726B2;2;B;3508;Flunarizine 2HCl;30484-77-6;20000;nM;10;M006;I14;T16;3435840
OVCAR-8 R2;PID3-0726B2;2;B;3448;TNKS1/2 inhibitor (OM-153);2406278-81-5;625;nM;5;M006;L11;T17;3834040
OVCAR-8 R2;PID3-0726B2;2;B;3448;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;T17;3834040
OVCAR-8 R2;PID3-0726B2;2;B;2580;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;T18;3588440
OVCAR-8 R2;PID3-0726B2;2;B;2580;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;T18;3588440
OVCAR-8 R2;PID3-0726B2;2;B;1081;Sorafenib (Nexavar);284461-73-0;2000;nM;5;M006;F18;T19;3659040
OVCAR-8 R2;PID3-0726B2;2;B;1081;Niraparib (MK-4827);1038915-60-4;2500;nM;5;M006;E2;T19;3659040
OVCAR-8 R2;PID3-0726B2;2;B;888;Navitoclax (ABT-263);923564-51-6;20000;nM;10;M006;D14;T20;3118160
OVCAR-8 R2;PID3-0726B2;2;B;993;Simvastatin (MK 733);79902-63-9;625;nM;5;M006;K10;T21;4018720
OVCAR-8 R2;PID3-0726B2;2;B;993;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;T21;4018720
OVCAR-8 R2;PID3-0726B2;2;B;871;Vemurafenib (PLX4032);918504-65-1;10000;nM;5;M006;G7;T22;2360200
OVCAR-8 R2;PID3-0726B2;2;B;871;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;T22;2360200
OVCAR-8 R2;PID3-0726B2;2;B;1709;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;T23;3588480
OVCAR-8 R2;PID3-0726B2;2;B;1709;Dabrafenib ;1195765-45-7;10000;nM;5;M006;B2;T23;3588480
OVCAR-8 R2;PID3-0726B2;2;B;404;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;T24;3663480
OVCAR-8 R2;PID3-0726B2;2;B;404;Metformin;657-24-9;1250;nM;5;M006;D7;T24;3663480
OVCAR-8 R2;PID3-0726B2;2;B;782;Quinacrine;83-89-6;625;nM;5;M006;J24;T25;3229600
OVCAR-8 R2;PID3-0726B2;2;B;782;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;T25;3229600
OVCAR-8 R2;PID3-0726B2;2;B;1101;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;T26;808000
OVCAR-8 R2;PID3-0726B2;2;B;1101;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;T26;808000
OVCAR-8 R2;PID3-0726B2;2;B;3172;Pertuzumab (anti-HER2);380610-27-5;1250;nM;5;M006;L20;T27;3682960
OVCAR-8 R2;PID3-0726B2;2;B;3172;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;T27;3682960
OVCAR-8 R2;PID3-0726B2;2;B;1020;DMSO;67-68-5;0.2;%;5;C008;A12;T28;3999120
OVCAR-8 R2;PID3-0726B2;2;B;1020;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;T28;3999120
OVCAR-8 R2;PID3-0726B2;2;B;3054;DMSO;67-68-5;0.2;%;5;C008;A23;T29;3814160
OVCAR-8 R2;PID3-0726B2;2;B;3054;Niclosamide (BAY2353);50-65-7;39.0625;nM;5;M006;D23;T29;3814160
OVCAR-8 R2;PID3-0726B2;2;B;2308;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;T30;1594520
OVCAR-8 R2;PID3-0726B2;2;B;2308;Erlotinib;183321-74-6;10000;nM;5;M006;C3;T30;1594520
OVCAR-8 R2;PID3-0726B2;2;B;2767;DMSO;67-68-5;0.2;%;5;C008;A22;T31;3857240
OVCAR-8 R2;PID3-0726B2;2;B;2767;Sorafenib (Nexavar);284461-73-0;1000;nM;5;M006;F19;T31;3857240
OVCAR-8 R2;PID3-0726B2;2;B;3428;Adavosertib (MK-1775);955365-80-7;2666.667;nM;5;M006;H4;T32;948280
OVCAR-8 R2;PID3-0726B2;2;B;3428;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;T32;948280
OVCAR-8 R2;PID3-0726B2;2;B;3370;Metformin;657-24-9;625;nM;5;M006;D8;T33;3739040
OVCAR-8 R2;PID3-0726B2;2;B;3370;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;T33;3739040
OVCAR-8 R2;PID3-0726B2;2;B;2576;DMSO;67-68-5;0.2;%;5;C008;A18;T34;3964400
OVCAR-8 R2;PID3-0726B2;2;B;2576;Abemaciclib (LY2835219);1231929-97-7;10000;nM;5;M006;G22;T34;3964400
OVCAR-8 R2;PID3-0726B2;2;B;3550;DMSO;67-68-5;0.2;%;5;C008;A17;T35;1492320
OVCAR-8 R2;PID3-0726B2;2;B;3550;Gemcitabine (LY-188011) HCl;122111-03-9;375;nM;5;M006;C20;T35;1492320
OVCAR-8 R2;PID3-0726B2;2;B;1628;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;T36;4142600
OVCAR-8 R2;PID3-0726B2;2;B;1628;Temsirolimus (CCI-779);162635-04-3;1;nM;5;M006;F24;T36;4142600
OVCAR-8 R2;PID3-0726B2;2;B;970;DMSO;67-68-5;0.2;%;5;C008;A22;T37;2569960
OVCAR-8 R2;PID3-0726B2;2;B;970;Mebendalzole;31431-39-7;900;nM;5;M006;L13;T37;2569960
OVCAR-8 R2;PID3-0726B2;2;B;2263;DMSO;67-68-5;0.2;%;5;C008;A12;T38;4055200
OVCAR-8 R2;PID3-0726B2;2;B;2263;Nutlin-3a;675576-98-4;2500;nM;5;M006;J17;T38;4055200
OVCAR-8 R2;PID3-0726B2;2;B;2389;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;T39;2853920
OVCAR-8 R2;PID3-0726B2;2;B;2389;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;T39;2853920
OVCAR-8 R2;PID3-0726B2;2;B;2121;Volasertib (BI 6727);755038-65-4;1000;nM;5;M006;K22;T40;2773480
OVCAR-8 R2;PID3-0726B2;2;B;2121;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;T40;2773480
OVCAR-8 R2;PID3-0726B2;2;B;225;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;T41;4097680
OVCAR-8 R2;PID3-0726B2;2;B;225;MK-2206 2HCl;1032350-13-2;16;nM;5;M006;D13;T41;4097680
OVCAR-8 R2;PID3-0726B2;2;B;549;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;T42;4167920
OVCAR-8 R2;PID3-0726B2;2;B;549;Idasanutlin (RG-7388);1229705-06-9;1250;nM;5;M006;J3;T42;4167920
OVCAR-8 R2;PID3-0726B2;2;B;2700;Lapatinib Ditosylate (Tykerb);231277-92-2;29.15452;nM;5;M006;D2;T43;3743960
OVCAR-8 R2;PID3-0726B2;2;B;2700;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;T43;3743960
OVCAR-8 R2;PID3-0726B2;2;B;2901;DMSO;67-68-5;0.2;%;5;C008;A18;T44;3842960
OVCAR-8 R2;PID3-0726B2;2;B;2901;Niraparib (MK-4827);1038915-60-4;2500;nM;5;M006;E2;T44;3842960
OVCAR-8 R2;PID3-0726B2;2;B;2841;DMSO;67-68-5;0.2;%;5;C008;A1;T45;4332720
OVCAR-8 R2;PID3-0726B2;2;B;2841;AZD8055;1009298-09-2;20.40816;nM;5;M006;I2;T45;4332720
OVCAR-8 R2;PID3-0726B2;2;B;1794;DMSO;67-68-5;0.2;%;5;C008;A13;T46;4086800
OVCAR-8 R2;PID3-0726B2;2;B;1794;Adavosertib (MK-1775);955365-80-7;296.2963;nM;5;M006;H6;T46;4086800
OVCAR-8 R2;PID3-0726B2;2;B;2704;DMSO;67-68-5;0.2;%;5;C008;A4;T47;4186240
OVCAR-8 R2;PID3-0726B2;2;B;2704;Lapatinib Ditosylate (Tykerb);231277-92-2;204.0816;nM;5;M006;D1;T47;4186240
OVCAR-8 R2;PID3-0726B2;2;B;2586;Everolimus (RAD001);159351-69-6;40;nM;5;M006;I10;U2;942800
OVCAR-8 R2;PID3-0726B2;2;B;2586;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;U2;942800
OVCAR-8 R2;PID3-0726B2;2;B;3284;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;U3;1819240
OVCAR-8 R2;PID3-0726B2;2;B;3284;Pictilisib (GDC-0941);957054-30-7;1666.667;nM;5;M006;F2;U3;1819240
OVCAR-8 R2;PID3-0726B2;2;B;2701;DMSO;67-68-5;0.2;%;5;C008;A3;U4;3779800
OVCAR-8 R2;PID3-0726B2;2;B;2701;Selpercatinib (LOXO-292);2152628-33-4;1250;nM;5;M006;K4;U4;3779800
OVCAR-8 R2;PID3-0726B2;2;B;1668;Carboplatin (NSC 241240);41575-94-4;2500;nM;5;M006;L4;U5;3559320
OVCAR-8 R2;PID3-0726B2;2;B;1668;Binimetinib (MEK162);606143-89-9;204.0816;nM;5;M006;A8;U5;3559320
OVCAR-8 R2;PID3-0726B2;2;B;385;Niraparib (MK-4827);1038915-60-4;20000;nM;10;M006;D24;U6;1906840
OVCAR-8 R2;PID3-0726B2;2;B;2192;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;U7;2199640
OVCAR-8 R2;PID3-0726B2;2;B;2192;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;U7;2199640
OVCAR-8 R2;PID3-0726B2;2;B;1242;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;U8;1075600
OVCAR-8 R2;PID3-0726B2;2;B;1242;Lapatinib Ditosylate (Tykerb);231277-92-2;10000;nM;5;M006;C23;U8;1075600
OVCAR-8 R2;PID3-0726B2;2;B;558;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;U9;1240720
OVCAR-8 R2;PID3-0726B2;2;B;558;MK-2206 2HCl;1032350-13-2;400;nM;5;M006;D11;U9;1240720
